agent_id,benchmark,task_id,correct,normalized_model,model_family,normalized_harness,tool_exposure_mechanism,f_agent,effective_task_discrimination,task_easiness,agent_task_logit_contribution,logit,probability
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,14,1,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.2582729458808899,0.06053035333752632,-2.7277114391326904,-2.667181085795164,0.06493792609732
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,77,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5486879348754883,-0.023823820054531097,-5.794886112213135,-5.818709932267666,0.002962632753240396
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,11,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5494080781936646,-0.02358650416135788,-5.802492141723633,-5.826078645884991,0.0029409461633763843
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,12,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.547259509563446,-0.02374064177274704,-5.7798004150390625,-5.8035410568118095,0.003007778934233493
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,13,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5467384457588196,-0.023449184373021126,-5.77429723739624,-5.797746421769261,0.0030252056311056395
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,2,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5494109392166138,-0.02406165562570095,-5.8025221824646,-5.826583838090301,0.002939465161715174
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,74,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.009190499782562256,0.2079508751630783,-0.09706410020589828,0.11088677495718002,0.5276933234115417
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,5,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5467222332954407,-0.02337670512497425,-5.774126052856445,-5.79750275798142,0.003025940623189676
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,8,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.21670961380004883,0.07831081748008728,-2.2887463569641113,-2.210435539484024,0.09881728055300734
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,9,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5467468500137329,-0.023122811689972878,-5.774385929107666,-5.797508740797639,0.003025922574377262
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,15,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.23885606229305267,0.01991569623351097,-2.5226428508758545,-2.5027271546423435,0.07566721735016235
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,16,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.17943312227725983,0.11630019545555115,-1.8950563669204712,-1.77875617146492,0.1444567896755174
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,17,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5526252388954163,-0.025192255154252052,-5.836469650268555,-5.861661905422807,0.002838429505153847
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,18,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5495090484619141,-0.02404271624982357,-5.803558349609375,-5.827601065859199,0.0029364853523575897
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,20,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.08478467166423798,0.17417925596237183,-0.8954407572746277,-0.7212615013122559,0.32711525225380933
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,21,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5486791133880615,-0.024022409692406654,-5.794793128967285,-5.818815538659692,0.0029623208235856737
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,22,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5470904111862183,-0.023589884862303734,-5.778014183044434,-5.801604067906737,0.003013593040473016
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,23,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5497123003005981,-0.023667778819799423,-5.8057050704956055,-5.829372849315405,0.0029313023801264024
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,24,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5531061291694641,-0.024914443492889404,-5.841548442840576,-5.866462886333466,0.0028248733220533092
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,25,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.1066603809595108,0.1648588627576828,-1.126477837562561,-0.9616189748048782,0.27655416626659696
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,26,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.548263669013977,-0.0237069521099329,-5.7904052734375,-5.814112225547433,0.002976244797502179
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,27,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.546919584274292,-0.02320539578795433,-5.776210308074951,-5.7994157038629055,0.003020175160968773
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,28,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5491633415222168,-0.02359769120812416,-5.799907207489014,-5.823504898697138,0.002948502817620818
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,75,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5457826852798462,-0.02294720895588398,-5.764203071594238,-5.787150280550122,0.0030573330455417633
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,30,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.21814052760601044,0.05082692950963974,-2.303858757019043,-2.2530318275094032,0.09508826633671684
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,31,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5467166304588318,-0.023174528032541275,-5.77406644821167,-5.797240976244211,0.003026730464979129
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,32,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5478515625,-0.023598171770572662,-5.78605318069458,-5.809651352465153,0.002989511325257828
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,33,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5479313731193542,-0.024083338677883148,-5.786895751953125,-5.810979090631008,0.002985556513566717
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,34,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5467349886894226,-0.02310156263411045,-5.774260520935059,-5.797362083569169,0.0030263650372196202
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,35,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.548237681388855,-0.024006392806768417,-5.790131092071533,-5.814137484878302,0.002976169844239085
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,36,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.14913126826286316,0.14424744248390198,-1.5750278234481812,-1.4307803809642792,0.19297712096087866
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,37,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5475713014602661,-0.0235544815659523,-5.783092975616455,-5.806647457182407,0.0029984780381468357
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,39,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5465835928916931,-0.023287907242774963,-5.7726616859436035,-5.7959495931863785,0.0030306298049240176
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,40,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5488576889038086,-0.023844843730330467,-5.7966790199279785,-5.820523863658309,0.00295727948984154
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,41,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5483832359313965,-0.02365541085600853,-5.79166841506958,-5.815323825925589,0.0029726516747733984
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,42,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5472577810287476,-0.023399593308568,-5.779781818389893,-5.803181411698461,0.003008857606406633
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,43,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5454791188240051,-0.023266417905688286,-5.7609968185424805,-5.784263236448169,0.0030661453517077434
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,45,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5511056780815125,-0.024257630109786987,-5.820420742034912,-5.844678372144699,0.002886907396933084
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,46,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5462559461593628,-0.02348022535443306,-5.769201278686523,-5.7926815040409565,0.0030405202114233408
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,48,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5503430366516113,-0.024437416344881058,-5.812366485595703,-5.836803901940584,0.002909663597141665
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,79,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.550264298915863,-0.024625636637210846,-5.811534881591797,-5.836160518229008,0.0029115307774250743
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,76,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5465105772018433,-0.023867040872573853,-5.771890640258789,-5.795757681131363,0.003031209711966469
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,50,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5481087565422058,-0.02370263636112213,-5.788769245147705,-5.812471881508827,0.0029811163032888157
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,52,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5496200919151306,-0.023819783702492714,-5.804731369018555,-5.828551152721047,0.002933704942019925
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,53,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.08942797780036926,0.13947367668151855,-0.9444803595542908,-0.8050066828727722,0.30895556077560427
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,54,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5472897887229919,-0.023320050910115242,-5.780119895935059,-5.803439946845174,0.0030080821511828523
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,55,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5458914041519165,-0.02330111153423786,-5.765351295471191,-5.788652407005429,0.0030527580014926936
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,56,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.10323905944824219,0.20555032789707184,-1.0903440713882446,-0.8847937434911728,0.2921853832919622
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,57,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5475120544433594,-0.023578189313411713,-5.782467365264893,-5.806045554578304,0.0030002779566429445
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,58,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5518235564231873,-0.024897154420614243,-5.8280029296875,-5.852900084108114,0.0028633370650873197
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,59,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5467954277992249,-0.023290690034627914,-5.774899005889893,-5.7981896959245205,0.0030238689869014437
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,60,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5492926836013794,-0.023068765178322792,-5.801273345947266,-5.824342111125588,0.002946042596798522
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,61,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.54531329870224,-0.023095211014151573,-5.7592453956604,-5.782340606674552,0.003072027957479254
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,62,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5500341653823853,-0.024301424622535706,-5.8091044425964355,-5.833405867218971,0.002919538637554902
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,63,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5469889640808105,-0.02341463975608349,-5.776942729949951,-5.800357369706035,0.003017341081072292
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,64,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5455272197723389,-0.023128340020775795,-5.761504650115967,-5.784632990136743,0.003065015316949112
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,65,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5496135950088501,-0.023875100538134575,-5.804662704467773,-5.828537805005908,0.002933743985658061
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,66,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5484776496887207,-0.023737721145153046,-5.792665481567383,-5.816403202712536,0.0029694543172715466
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,67,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5501576662063599,-0.023930624127388,-5.810408592224121,-5.834339216351509,0.002916822904454078
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,80,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5481246113777161,-0.023118911311030388,-5.788936614990234,-5.812055526301265,0.0029823540625342165
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,68,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.547973096370697,-0.023438232019543648,-5.787336826324463,-5.8107750583440065,0.002986163906430408
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,69,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5506138801574707,-0.024413960054516792,-5.815227031707764,-5.8396409917622805,0.002901444236566328
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,71,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5483617186546326,-0.023740410804748535,-5.791440963745117,-5.815181374549866,0.0029730739041939993
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,72,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5490959286689758,-0.023872070014476776,-5.799195289611816,-5.823067359626293,0.00294978937876431
Hal Generalist Agent__gpt-4.1-2025-04-14__scicode_hal_generalist_agent_gpt4120250414_1745597325,scicode,73,0,GPT-4.1,GPT,HAL Generalist Agent,code_agent_tool_registry,10.561351776123047,-0.5478231310844421,-0.023601708933711052,-5.785752773284912,-5.809354482218623,0.0029903962996091
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,25,1,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.1066603809595108,0.1648588627576828,-1.2484217882156372,-1.0835629254579544,0.2528323584430118
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,56,1,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.10323905944824219,0.20555032789707184,-1.208376407623291,-1.0028260797262192,0.26838614333208605
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,77,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5486879348754883,-0.023823820054531097,-6.422196865081787,-6.446020685136318,0.0015843100730550906
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,11,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5494080781936646,-0.02358650416135788,-6.430625915527344,-6.454212419688702,0.0015714051485956088
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,12,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.547259509563446,-0.02374064177274704,-6.405478000640869,-6.429218642413616,0.0016111113590347214
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,13,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5467384457588196,-0.023449184373021126,-6.399378776550293,-6.422827960923314,0.0016214236805201872
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,2,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5494109392166138,-0.02406165562570095,-6.430659770965576,-6.454721426591277,0.001570606751999498
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,74,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.009190499782562256,0.2079508751630783,-0.10757152736186981,0.1003793478012085,0.5250737868339223
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,5,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5467222332954407,-0.02337670512497425,-6.399188995361328,-6.422565700486302,0.0016218482818117347
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,8,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.21670961380004883,0.07831081748008728,-2.5365090370178223,-2.458198219537735,0.07884109253407338
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,9,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5467468500137329,-0.023122811689972878,-6.399477481842041,-6.422600293532014,0.0016217922690989386
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,14,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.2582729458808899,0.06053035333752632,-3.0229928493499756,-2.9624624960124493,0.049150793497681915
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,15,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.23885606229305267,0.01991569623351097,-2.795725107192993,-2.775809410959482,0.05864547453643419
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,16,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.17943312227725983,0.11630019545555115,-2.100200891494751,-1.9839006960391998,0.12090363527204127
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,17,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5526252388954163,-0.025192255154252052,-6.4682817459106445,-6.493474001064897,0.0015109961556658855
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,18,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5495090484619141,-0.02404271624982357,-6.431807994842529,-6.455850711092353,0.0015688368722602793
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,20,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.08478467166423798,0.17417925596237183,-0.9923744201660156,-0.8181951642036438,0.3061469106870064
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,21,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5486791133880615,-0.024022409692406654,-6.422093868255615,-6.446116277948022,0.0015841588715463303
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,22,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5470904111862183,-0.023589884862303734,-6.403498649597168,-6.427088534459472,0.0016145413110935218
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,23,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5497123003005981,-0.023667778819799423,-6.434186935424805,-6.457854714244604,0.0015657009839293665
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,24,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.5531061291694641,-0.024914443492889404,-6.473910331726074,-6.498824775218964,0.0015029448673196126
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,26,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.548263669013977,-0.0237069521099329,-6.41723108291626,-6.440938035026193,0.0015923702103483575
Scicode Tool Calling Agent__anthropic/claude-sonnet-4-5-20250929__scicode_scicode_tool_calling_agent_claudesonnet4520250929_1759418654,scicode,27,0,Claude Sonnet 4.5,Claude Sonnet,SciCode Tool Calling Agent,code_agent_tool_registry,11.704644203186035,-0.546919584274292,-0.02320539578795433,-6.401499271392822,-6.424704667180777,0.0016183885181505207
